"Area","AreaName","StateAb","State","CountyTownName"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","ADAIR"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","ATCHISON"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","AUDRAIN"
"2900004","Southwest Missouri nonmetropolitan area","MO","MISSOURI","BARRY"
"2900004","Southwest Missouri nonmetropolitan area","MO","MISSOURI","BARTON"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","BENTON"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","BUTLER"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","CAMDEN"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","CARROLL"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","CARTER"
"2900004","Southwest Missouri nonmetropolitan area","MO","MISSOURI","CEDAR"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","CHARITON"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","CLARK"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","COOPER"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","CRAWFORD"
"2900004","Southwest Missouri nonmetropolitan area","MO","MISSOURI","DADE"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","DAVIESS"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","DENT"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","DOUGLAS"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","DUNKLIN"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","GASCONADE"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","GENTRY"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","GRUNDY"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","HARRISON"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","HENRY"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","HICKORY"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","HOLT"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","HOWARD"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","HOWELL"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","IRON"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","JOHNSON"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","KNOX"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","LACLEDE"
"2900004","Southwest Missouri nonmetropolitan area","MO","MISSOURI","LAWRENCE"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","LEWIS"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","LINN"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","LIVINGSTON"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","MACON"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","MADISON"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","MARIES"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","MARION"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","MERCER"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","MILLER"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","MISSISSIPPI"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","MONROE"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","MONTGOMERY"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","MORGAN"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","NEW MADRID"
"2900002","North Missouri nonmetropolitan area","MO","MISSOURI","NODAWAY"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","OREGON"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","OZARK"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","PEMISCOT"
"2900003","Southeast Missouri nonmetropolitan area","MO","MISSOURI","PERRY"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","PETTIS"
"2900001","Central Missouri nonmetropolitan area","MO","MISSOURI","PHELPS"
"4800005","Border Region of Texas nonmetropolitan area","TX","TEXAS","VAL VERDE"
"4800002","North Texas nonmetropolitan area","TX","TEXAS","VAN ZANDT"
"4800004","Hill Country Region of Texas nonmetropolitan area","TX","TEXAS","WALKER"
"4800001","West Texas nonmetropolitan area","TX","TEXAS","WARD"
"4800004","Hill Country Region of Texas nonmetropolitan area","TX","TEXAS","WASHINGTON"
"4800006","Coastal Plains Region of Texas nonmetropolitan area","TX","TEXAS","WHARTON"
"4800001","West Texas nonmetropolitan area","TX","TEXAS","WHEELER"
"4800001","West Texas nonmetropolitan area","TX","TEXAS","WILBARGER"
"4800006","Coastal Plains Region of Texas nonmetropolitan area","TX","TEXAS","WILLACY"
"4800001","West Texas nonmetropolitan area","TX","TEXAS","WINKLER"
"4800002","North Texas nonmetropolitan area","TX","TEXAS","WOOD"
"4800001","West Texas nonmetropolitan area","TX","TEXAS","YOAKUM"
"4800002","North Texas nonmetropolitan area","TX","TEXAS","YOUNG"
"4800006","Coastal Plains Region of Texas nonmetropolitan area","TX","TEXAS","ZAPATA"
"4800005","Border Region of Texas nonmetropolitan area","TX","TEXAS","ZAVALA"
"4900003","Southwest Utah nonmetropolitan area","UT","UTAH","BEAVER"
"4900004","Eastern Utah nonmetropolitan area","UT","UTAH","CARBON"
"4900004","Eastern Utah nonmetropolitan area","UT","UTAH","DAGGETT"
"4900004","Eastern Utah nonmetropolitan area","UT","UTAH","DUCHESNE"
"4900004","Eastern Utah nonmetropolitan area","UT","UTAH","EMERY"
"4900003","Southwest Utah nonmetropolitan area","UT","UTAH","GARFIELD"
"4900004","Eastern Utah nonmetropolitan area","UT","UTAH","GRAND"
"4900003","Southwest Utah nonmetropolitan area","UT","UTAH","IRON"
"4900003","Southwest Utah nonmetropolitan area","UT","UTAH","KANE"
"4900002","Central Utah nonmetropolitan area","UT","UTAH","MILLARD"
"4900002","Central Utah nonmetropolitan area","UT","UTAH","PIUTE"
"4900001","Wasatch Back nonmetropolitan area","UT","UTAH","RICH"
"4900004","Eastern Utah nonmetropolitan area","UT","UTAH","SAN JUAN"
"4900002","Central Utah nonmetropolitan area","UT","UTAH","SANPETE"
"4900002","Central Utah nonmetropolitan area","UT","UTAH","SEVIER"
"4900001","Wasatch Back nonmetropolitan area","UT","UTAH","SUMMIT"
"4900004","Eastern Utah nonmetropolitan area","UT","UTAH","UINTAH"
"4900001","Wasatch Back nonmetropolitan area","UT","UTAH","WASATCH"
"4900002","Central Utah nonmetropolitan area","UT","UTAH","WAYNE"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (ADDISON TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (BRIDPORT TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (BRISTOL TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (CORNWALL TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (GOSHEN TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (GRANVILLE TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (HANCOCK TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (LEICESTER TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (MIDDLEBURY TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (NEW HAVEN TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (ORWELL TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (PANTON TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (RIPTON TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (SALISBURY TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (SHOREHAM TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (WALTHAM TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (WEYBRIDGE TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","ADDISON (WHITING TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (ARLINGTON TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (BENNINGTON TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (DORSET TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (LANDGROVE TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (MANCHESTER TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (PERU TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (POWNAL TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (READSBORO TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (RUPERT TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (SANDGATE TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (SEARSBURG TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (SHAFTSBURY TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (STAMFORD TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (SUNDERLAND TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (WINHALL TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (WOODFORD TOWN)"
"5000001","Southern Vermont nonmetropolitan area","VT","VERMONT","BENNINGTON (GLASTENBURY TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (BARNET TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (BURKE TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (DANVILLE TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (GROTON TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (HARDWICK TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (KIRBY TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (LYNDON TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (NEWARK TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (PEACHAM TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (RYEGATE TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (ST. JOHNSBURY TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (SHEFFIELD TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (STANNARD TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (SUTTON TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (WALDEN TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (WATERFORD TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CALEDONIA (WHEELOCK TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","CHITTENDEN (BUEL'S GORE)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","ESSEX (AVERILL TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","ESSEX (BLOOMFIELD TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","ESSEX (BRIGHTON TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","ESSEX (BRUNSWICK TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","ESSEX (CANAAN TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","ESSEX (CONCORD TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","ESSEX (EAST HAVEN TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","ESSEX (GRANBY TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","ESSEX (GUILDHALL TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","ESSEX (LEMINGTON TOWN)"
"5000002","Northern Vermont nonmetropolitan area","VT","VERMONT","ESSEX (LUNENBURG TOWN)"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","GOSPER"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","GRANT"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","GREELEY"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","HARLAN"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","HAYES"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","HITCHCOCK"
"3100001","Northwest Nebraska nonmetropolitan area","NE","NEBRASKA","HOLT"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","HOOKER"
"3100004","Southeast Nebraska nonmetropolitan area","NE","NEBRASKA","JEFFERSON"
"3100004","Southeast Nebraska nonmetropolitan area","NE","NEBRASKA","JOHNSON"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","KEARNEY"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","KEITH"
"3100001","Northwest Nebraska nonmetropolitan area","NE","NEBRASKA","KEYA PAHA"
"3100001","Northwest Nebraska nonmetropolitan area","NE","NEBRASKA","KIMBALL"
"3100003","Northeast Nebraska nonmetropolitan area","NE","NEBRASKA","KNOX"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","LINCOLN"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","LOGAN"
"3100001","Northwest Nebraska nonmetropolitan area","NE","NEBRASKA","LOUP"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","MCPHERSON"
"3100003","Northeast Nebraska nonmetropolitan area","NE","NEBRASKA","MADISON"
"3100001","Northwest Nebraska nonmetropolitan area","NE","NEBRASKA","MORRILL"
"3100003","Northeast Nebraska nonmetropolitan area","NE","NEBRASKA","NANCE"
"3100004","Southeast Nebraska nonmetropolitan area","NE","NEBRASKA","NEMAHA"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","NUCKOLLS"
"3100004","Southeast Nebraska nonmetropolitan area","NE","NEBRASKA","OTOE"
"3100004","Southeast Nebraska nonmetropolitan area","NE","NEBRASKA","PAWNEE"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","PERKINS"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","PHELPS"
"3100003","Northeast Nebraska nonmetropolitan area","NE","NEBRASKA","PIERCE"
"3100003","Northeast Nebraska nonmetropolitan area","NE","NEBRASKA","PLATTE"
"3100003","Northeast Nebraska nonmetropolitan area","NE","NEBRASKA","POLK"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","RED WILLOW"
"3100004","Southeast Nebraska nonmetropolitan area","NE","NEBRASKA","RICHARDSON"
"3100001","Northwest Nebraska nonmetropolitan area","NE","NEBRASKA","ROCK"
"3100004","Southeast Nebraska nonmetropolitan area","NE","NEBRASKA","SALINE"
"3100001","Northwest Nebraska nonmetropolitan area","NE","NEBRASKA","SCOTTS BLUFF"
"3100001","Northwest Nebraska nonmetropolitan area","NE","NEBRASKA","SHERIDAN"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","SHERMAN"
"3100001","Northwest Nebraska nonmetropolitan area","NE","NEBRASKA","SIOUX"
"3100003","Northeast Nebraska nonmetropolitan area","NE","NEBRASKA","STANTON"
"3100004","Southeast Nebraska nonmetropolitan area","NE","NEBRASKA","THAYER"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","THOMAS"
"3100003","Northeast Nebraska nonmetropolitan area","NE","NEBRASKA","THURSTON"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","VALLEY"
"3100003","Northeast Nebraska nonmetropolitan area","NE","NEBRASKA","WAYNE"
"3100002","Central Nebraska nonmetropolitan area","NE","NEBRASKA","WEBSTER"
"3100003","Northeast Nebraska nonmetropolitan area","NE","NEBRASKA","WHEELER"
"3100004","Southeast Nebraska nonmetropolitan area","NE","NEBRASKA","YORK"
"3200001","South Nevada nonmetropolitan area","NV","NEVADA","CHURCHILL"
"3200001","South Nevada nonmetropolitan area","NV","NEVADA","DOUGLAS"
"3200002","North Nevada nonmetropolitan area","NV","NEVADA","ELKO"
"3200001","South Nevada nonmetropolitan area","NV","NEVADA","ESMERALDA"
"3200002","North Nevada nonmetropolitan area","NV","NEVADA","EUREKA"
"3200002","North Nevada nonmetropolitan area","NV","NEVADA","HUMBOLDT"
"3200002","North Nevada nonmetropolitan area","NV","NEVADA","LANDER"
"3200001","South Nevada nonmetropolitan area","NV","NEVADA","LINCOLN"
"3200001","South Nevada nonmetropolitan area","NV","NEVADA","LYON"
"3200001","South Nevada nonmetropolitan area","NV","NEVADA","MINERAL"
"3200001","South Nevada nonmetropolitan area","NV","NEVADA","NYE"
"3200002","North Nevada nonmetropolitan area","NV","NEVADA","PERSHING"
"3200002","North Nevada nonmetropolitan area","NV","NEVADA","WHITE PINE"
"3300002","Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","BELKNAP (ALTON)"
"3300002","Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","BELKNAP (BARNSTEAD)"
"3300002","Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","BELKNAP (BELMONT)"
"3300002","Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","BELKNAP (CENTER HARBOR)"
"3300002","Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","BELKNAP (GILFORD)"
"3300002","Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","BELKNAP (GILMANTON)"
"3300002","Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","BELKNAP (LACONIA-LAKEPORT-WEIRS)"
"3300002","Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","BELKNAP (MEREDITH)"
"3300003","West Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","BELKNAP (NEW HAMPTON)"
"3300003","West Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","BELKNAP (SANBORNTON)"
"3300002","Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","BELKNAP (TILTON)"
"3300001","Northern New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","CARROLL (ALBANY)"
"3300001","Northern New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","CARROLL (BARTLETT-GLEN)"
"3300002","Central New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","CARROLL (BROOKFIELD)"
"3300001","Northern New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","CARROLL (CHATHAM)"
"3300001","Northern New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","CARROLL (CONWAY-INTERVALE-KEARSARGE)"
"3300001","Northern New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","CARROLL (EATON)"
"3300001","Northern New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","CARROLL (EFFINGHAM)"
"3300001","Northern New Hampshire nonmetropolitan area","NH","NEW HAMPSHIRE","CARROLL (FREEDOM)"
